activity_nr,citation_id,pen_fta,hist_event,hist_date,hist_penalty,hist_abate_date,hist_vtype,hist_insp_nr,load_dt
"101420446","02002","P","Z","1989-01-05","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420446","01001","P","F","1989-06-12","100.00","1989-01-13","S","","2011-10-14 16:48:14 EDT"
"101420446","01002","P","Z","1989-01-05","200.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420446","01002","P","F","1989-06-12","100.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420446","02001","P","Z","1989-01-05","","1989-01-09","O","","2011-10-14 16:48:14 EDT"
"101420446","01003","P","F","1989-06-12","80.00","1989-02-06","S","","2011-10-14 16:48:14 EDT"
"101420446","01003","P","Z","1989-01-05","160.00","1989-02-06","S","","2011-10-14 16:48:14 EDT"
"101420453","01002","P","F","1989-10-16","","1988-11-22","W","","2011-10-14 16:48:14 EDT"
"101420453","01002","P","Z","1988-11-16","9000.00","1988-11-22","W","","2011-10-14 16:48:14 EDT"
"101420453","01001","P","F","1989-10-16","","1988-11-22","W","","2011-10-14 16:48:14 EDT"
"101420453","01001","P","Z","1988-11-16","9000.00","1988-11-22","W","","2011-10-14 16:48:14 EDT"
"101420511","01001","P","F","1989-08-28","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420511","01001","P","A","1989-02-02","200.00","1989-02-02","S","","2011-10-14 16:48:14 EDT"
"101420511","01001","P","Z","1989-01-12","200.00","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420545","01004","P","Z","1989-01-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420545","01004","P","A","1989-02-14","","1989-02-20","O","","2011-10-14 16:48:14 EDT"
"101420552","01002B","P","Z","1989-01-12","","1989-01-18","S","","2011-10-14 16:48:14 EDT"
"101420552","01002A","P","I","1989-01-26","640.00","1989-01-18","S","","2011-10-14 16:48:14 EDT"
"101420552","01002A","P","Z","1989-01-12","1000.00","1989-01-18","S","","2011-10-14 16:48:14 EDT"
"101420552","01002B","P","I","1989-01-26","","1989-04-07","S","","2011-10-14 16:48:14 EDT"
"101420552","01003B","P","I","1989-01-26","","1989-02-28","S","","2011-10-14 16:48:14 EDT"
"101420552","01002C","P","Z","1989-01-12","","1989-02-16","S","","2011-10-14 16:48:14 EDT"
"101420552","01002C","P","I","1989-01-26","","1989-04-07","S","","2011-10-14 16:48:14 EDT"
"101420552","01003A","P","Z","1989-01-12","640.00","1989-02-01","S","","2011-10-14 16:48:14 EDT"
"101420552","01003A","P","I","1989-01-26","640.00","1989-02-17","S","","2011-10-14 16:48:14 EDT"
"101420552","01003B","P","Z","1989-01-12","","1989-02-01","S","","2011-10-14 16:48:14 EDT"
"101420586","02014","P","Z","1989-01-23","","1989-02-15","O","","2011-10-14 16:48:14 EDT"
"101420586","02014","P","I","1989-02-15","","1989-02-15","O","","2011-10-14 16:48:14 EDT"
"101420677","01001A","P","Z","1989-01-17","100.00","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420677","01001A","P","J","1989-11-27","100.00","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420677","01001B","P","Z","1989-01-17","","1989-02-17","S","","2011-10-14 16:48:14 EDT"
"101420677","01001B","P","J","1989-11-27","","1989-02-17","S","","2011-10-14 16:48:14 EDT"
"101420677","01001C","P","Z","1989-01-17","","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420677","02002","P","J","1989-11-27","","1989-01-23","O","","2011-10-14 16:48:14 EDT"
"101420677","01001D","P","Z","1989-01-17","","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420677","01001D","P","J","1989-11-27","","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420677","02001","P","Z","1989-01-17","","1989-01-23","O","","2011-10-14 16:48:14 EDT"
"101420677","02001","P","J","1989-11-27","","1989-01-23","O","","2011-10-14 16:48:14 EDT"
"101420677","02002","P","Z","1989-01-17","","1989-01-23","O","","2011-10-14 16:48:14 EDT"
"101420677","01001C","P","J","1989-11-27","","1989-01-23","S","","2011-10-14 16:48:14 EDT"
"101420768","01001","P","F","1989-06-26","280.00","1989-02-06","S","","2011-10-14 16:48:14 EDT"
"101420768","01001","P","Z","1989-01-25","560.00","1989-02-06","S","","2011-10-14 16:48:14 EDT"
"101420875","02005","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02003","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02006","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02007","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02007","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02008","P","Z","1989-01-20","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420875","02008","P","F","1989-07-05","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420875","02009","P","Z","1989-01-20","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02009","P","F","1989-07-05","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02010","P","Z","1989-01-20","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02010","P","F","1989-07-05","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02011","P","Z","1989-01-20","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02011","P","F","1989-07-05","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02012","P","Z","1989-01-20","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02012","P","F","1989-07-05","","1989-02-02","O","","2011-10-14 16:48:14 EDT"
"101420875","02006","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02002","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","01001","P","Z","1989-01-20","300.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","02003","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02004","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02004","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02005","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","01001","P","F","1989-07-05","150.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01002","P","Z","1989-01-20","250.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01002","P","F","1989-07-05","125.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01003","P","Z","1989-01-20","200.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01003","P","F","1989-07-05","100.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01004","P","Z","1989-01-20","300.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01004","P","F","1989-07-05","300.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01005A","P","Z","1989-01-20","300.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01005A","P","F","1989-07-05","150.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01005B","P","Z","1989-01-20","","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01005B","P","F","1989-07-05","","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420875","01006","P","Z","1989-01-20","300.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","01006","P","F","1989-07-05","150.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420875","02001","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02001","P","F","1989-07-05","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420875","02002","P","Z","1989-01-20","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420883","01002A","P","P","1989-04-11","90.00","1989-04-28","S","","2011-10-14 16:48:14 EDT"
"101420883","01002A","P","Z","1989-01-19","90.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101420909","02010","P","Z","1989-01-19","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02004","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02009","P","Z","1989-01-19","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101420909","02008","P","F","1989-05-18","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02008","P","Z","1989-01-19","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02007","P","F","1989-05-18","","1989-02-24","O","","2011-10-14 16:48:14 EDT"
"101420909","02007","P","Z","1989-01-19","","1989-02-24","O","","2011-10-14 16:48:14 EDT"
"101420909","02006","P","F","1989-05-18","","1989-03-24","O","","2011-10-14 16:48:14 EDT"
"101420909","02006","P","Z","1989-01-19","","1989-03-24","O","","2011-10-14 16:48:14 EDT"
"101420909","02005","P","F","1989-05-18","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420909","02005","P","Z","1989-01-19","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420909","02012","P","F","1989-05-18","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02012","P","Z","1989-01-19","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02011","P","F","1989-05-18","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101420909","02011","P","Z","1989-01-19","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101420909","02010","P","F","1989-05-18","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101420909","02014","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02015","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02015","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02016","P","Z","1989-01-19","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420909","02016","P","F","1989-05-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420909","02017","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02017","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02014","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02013","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02013","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","01001","P","Z","1989-01-19","350.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420909","01001","P","F","1989-05-18","175.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420909","02001","P","Z","1989-01-19","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420909","02001","P","F","1989-05-18","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420909","02002","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02002","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02003","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02003","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02004","P","Z","1989-01-19","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420909","02009","P","F","1989-05-18","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101420925","01002","P","Z","1989-01-18","360.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420925","01001","P","F","1989-06-19","180.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420925","01001","P","Z","1989-01-18","360.00","1989-01-30","S","","2011-10-14 16:48:14 EDT"
"101420925","02001","P","F","1989-06-19","","1989-01-25","O","","2011-10-14 16:48:14 EDT"
"101420925","02001","P","Z","1989-01-18","","1989-01-25","O","","2011-10-14 16:48:14 EDT"
"101420925","01003C","P","F","1989-06-19","","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420925","01003C","P","Z","1989-01-18","","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420925","01003B","P","F","1989-06-19","","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101420925","01003B","P","Z","1989-01-18","","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101420925","01003A","P","F","1989-06-19","180.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420925","01002","P","F","1989-06-19","180.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420925","01003A","P","Z","1989-01-18","360.00","1989-01-26","S","","2011-10-14 16:48:14 EDT"
"101420933","02002","P","F","1989-05-18","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101420933","02003","P","Z","1989-01-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420933","02001","P","F","1989-05-18","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420933","02001","P","Z","1989-01-18","","1989-01-30","O","","2011-10-14 16:48:14 EDT"
"101420933","01001","P","F","1989-05-18","175.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420933","01001","P","Z","1989-01-18","350.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101420933","02007","P","F","1989-05-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02003","P","F","1989-05-18","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101420933","02004","P","Z","1989-01-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02004","P","F","1989-05-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02005","P","Z","1989-01-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02005","P","F","1989-05-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02006","P","Z","1989-01-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02006","P","F","1989-05-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02007","P","Z","1989-01-18","","1989-01-26","O","","2011-10-14 16:48:14 EDT"
"101420933","02002","P","Z","1989-01-18","","1989-02-03","O","","2011-10-14 16:48:14 EDT"
"101421139","02007","P","P","1989-03-02","","1989-03-24","O","","2011-10-14 16:48:14 EDT"
"101421139","02007","P","Z","1989-01-25","","1989-02-24","O","","2011-10-14 16:48:14 EDT"
"101421162","02003","P","Z","1989-01-23","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101421162","02003","P","J","1990-02-01","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101421162","02001","P","Z","1989-01-23","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101421162","02001","P","J","1990-02-01","","1989-01-27","O","","2011-10-14 16:48:14 EDT"
"101421162","02002","P","Z","1989-01-23","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101421162","01001A","P","J","1990-02-01","80.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101421162","01001B","P","Z","1989-01-23","","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101421162","01001B","P","J","1990-02-01","","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101421162","02002","P","J","1990-02-01","","1989-02-06","O","","2011-10-14 16:48:14 EDT"
"101421162","01001A","P","Z","1989-01-23","80.00","1989-01-27","S","","2011-10-14 16:48:14 EDT"
"101421204","01001","P","Z","1989-01-31","240.00","1989-02-10","S","","2011-10-14 16:48:14 EDT"
"101421204","02001","P","F","1989-09-05","360.00","1989-02-10","R","","2011-10-14 16:48:14 EDT"
"101421204","02001","P","Z","1989-01-31","720.00","1989-02-10","R","","2011-10-14 16:48:14 EDT"
"101421204","01004","P","F","1989-09-05","240.00","1989-02-10","S","","2011-10-14 16:48:14 EDT"
"101421204","01004","P","Z","1989-01-31","240.00","1989-02-10","S","","2011-10-14 16:48:14 EDT"
"101421204","01001","P","F","1989-09-05","","1989-02-10","S","","2011-10-14 16:48:14 EDT"
"101421261","01001","P","I","1989-02-15","","1989-02-16","O","","2011-10-14 16:48:14 EDT"
"101421261","01001","P","Z","1989-01-19","","1989-02-16","O","","2011-10-14 16:48:14 EDT"
"101421295","01005","P","Z","1989-01-26","200.00","1989-02-18","S","","2011-10-14 16:48:14 EDT"
"101421295","01004","P","I","1989-02-16","160.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421295","01004","P","Z","1989-01-26","200.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421295","01003","P","I","1989-02-16","160.00","1989-01-29","S","","2011-10-14 16:48:14 EDT"
"101421295","01003","P","Z","1989-01-26","200.00","1989-01-29","S","","2011-10-14 16:48:14 EDT"
"101421295","01002","P","I","1989-02-16","160.00","1989-01-31","S","","2011-10-14 16:48:14 EDT"
"101421295","01002","P","Z","1989-01-26","250.00","1989-01-31","S","","2011-10-14 16:48:14 EDT"
"101421295","01001","P","I","1989-02-16","160.00","1989-02-18","S","","2011-10-14 16:48:14 EDT"
"101421295","01005","P","I","1989-02-16","160.00","1989-02-18","S","","2011-10-14 16:48:14 EDT"
"101421295","01001","P","Z","1989-01-26","300.00","1989-02-18","S","","2011-10-14 16:48:14 EDT"
"101421469","01001","P","Z","1989-01-30","200.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421469","01002","P","I","1989-02-27","160.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421469","01002","P","Z","1989-01-30","200.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421469","01001","P","I","1989-02-27","160.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421550","02004","P","Z","1989-02-13","","1989-02-20","O","","2011-10-14 16:48:14 EDT"
"101421550","02004","P","A","1989-03-09","","1989-03-27","O","","2011-10-14 16:48:14 EDT"
"101421550","02008","P","Z","1989-02-13","","1989-02-24","O","","2011-10-14 16:48:14 EDT"
"101421550","02008","P","A","1989-03-09","","1989-03-27","O","","2011-10-14 16:48:14 EDT"
"101421550","02005","P","A","1989-03-09","","1989-03-27","O","","2011-10-14 16:48:14 EDT"
"101421550","02005","P","Z","1989-02-13","","1989-02-17","O","","2011-10-14 16:48:14 EDT"
"101421634","01001","P","I","1989-02-16","140.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421634","01002A","P","Z","1989-01-25","210.00","1989-01-31","S","","2011-10-14 16:48:14 EDT"
"101421634","01001","P","Z","1989-01-25","210.00","1989-02-03","S","","2011-10-14 16:48:14 EDT"
"101421634","02002","P","Z","1989-01-25","","1989-02-17","O","","2011-10-14 16:48:14 EDT"
"101421634","02002","P","I","1989-02-16","","1989-03-02","O","","2011-10-14 16:48:14 EDT"
"101421634","01002A","P","I","1989-02-16","140.00","1989-01-31","S","","2011-10-14 16:48:14 EDT"
"101421774","02001","P","F","1989-12-11","","1989-02-10","O","","2011-10-14 16:48:14 EDT"
"101421774","02001","P","Z","1989-01-31","","1989-02-10","O","","2011-10-14 16:48:14 EDT"
"101421808","01001A","P","Z","1989-04-17","200.00","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","02014","P","F","1989-09-05","","1989-05-08","O","","2011-10-14 16:48:14 EDT"
"101421808","01001B","P","Z","1989-04-17","","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01001B","P","F","1989-09-05","","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01001C","P","Z","1989-04-17","","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01001C","P","F","1989-09-05","","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01002A","P","Z","1989-04-17","240.00","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01002A","P","F","1989-09-05","100.00","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","01002B","P","Z","1989-04-17","","1989-04-25","S","","2011-10-14 16:48:14 EDT"
"101421808","02014","P","Z","1989-04-17","","1989-05-01","O","","2011-10-14 16:48:14 EDT"
"101421808","01001A","P","F","1989-09-05","100.00","1989-05-01","S","","2011-10-14 16:48:14 EDT"
"101421808","02014","P","A","1989-05-05","","1989-05-08","O","","2011-10-14 16:48:14 EDT"
"101421808","02013","P","F","1989-09-05","","1989-05-08","O","","2011-10-14 16:48:14 EDT"
"101421808","02013","P","A","1989-05-05","","1989-05-08","O","","2011-10-14 16:48:14 EDT"
